TERM,CRN,COURSE_NO,SECT_TYPE,SECTION_NO,CAMPUS,SCHEDULE_TYPE,INSTRUCTIONAL_METHOD,MAX_ENROLLMENT,CURRENT_ENROLLMENT,SEAT_AVAIL,WAIT_CAP,WAIT_CURR,MEETING_TIMES,BEGIN_TIME,END_TIME,ROOM_NO,INS_ID
202010,12987,ENGL500,CLAS,1,M,LC,English,25,7,18,100,0,Tue,14:00,15:20,H08-D111,16214
202010,12988,ENGLC001,CLAS,3,M,LC,English,25,13,12,0,0,Mon,11:00,12:20,A06-0115,14413
202010,12988,ENGLC001,CLAS,3,M,LC,English,25,13,12,0,0,Sun,12:00,13:50,B05-0206,14413
202010,12988,ENGLC001,CLAS,3,M,LC,English,25,13,12,0,0,Thr,12:00,13:50,B05-0211,14413
202010,12988,ENGLC001,CLAS,3,M,LC,English,25,13,12,0,0,Tue,12:00,13:50,B05-0210,14413
202010,12988,ENGLC001,CLAS,3,M,LC,English,25,13,12,0,0,Wed,11:00,12:20,A06-0115,14413
202010,12989,ENGLC001,CLAS,106,F,LC,English,25,16,9,0,0,Mon  Wed,14:00,15:20,C07-0201,18416
202010,12989,ENGLC001,CLAS,106,F,LC,English,25,16,9,0,0,Sun,14:00,15:50,D01-0113,18416
202010,12989,ENGLC001,CLAS,106,F,LC,English,25,16,9,0,0,Tue  Thr,14:00,15:50,C07-0144,18416
202010,12990,ENGLC002,CLAS,112,F,LC,English,25,24,1,0,0,Mon  Wed,15:30,16:45,C07-0153,12517
202010,12990,ENGLC002,CLAS,112,F,LC,English,25,24,1,0,0,Sun    Thr,15:30,17:10,C07-0153,12517
202010,12990,ENGLC002,CLAS,112,F,LC,English,25,24,1,0,0,Tue,15:30,17:10,D05-0121,12517
202010,12991,ENGLR001,CLAS,104,F,LL,English,30,22,8,0,0,Mon  Wed,14:00,15:20,D05-0123,14409
202010,12991,ENGLR001,CLAS,104,F,LL,English,30,22,8,0,0,Sun,14:00,14:50,C11-0202,14409
202010,12991,ENGLR001,CLAS,104,F,LL,English,30,22,8,0,0,Tue  Thr,14:00,14:50,D05-0123,14409
202010,12992,ENGLR001,CLAS,103,F,LL,English,30,26,4,0,0,Mon  Wed,11:00,12:20,GCR-02,14409
202010,12992,ENGLR001,CLAS,103,F,LL,English,30,26,4,0,0,Sun,13:00,13:50,C11-0202,14409
202010,12992,ENGLR001,CLAS,103,F,LL,English,30,26,4,0,0,Tue  Thr,13:00,13:50,D05-0123,14409
202010,12994,ENGLR001,CLAS,102,F,LL,English,30,27,3,0,0,Mon  Wed,9:30,10:50,D05-0123,18672
202010,12994,ENGLR001,CLAS,102,F,LL,English,30,27,3,0,0,Sun,10:00,10:50,C11-0202,18672
202010,12994,ENGLR001,CLAS,102,F,LL,English,30,27,3,0,0,Tue  Thr,10:00,10:50,D05-0123,18672
202010,12995,ENGLR001,CLAS,3,M,LL,English,25,19,6,0,0,Mon  Wed,8:00,9:15,A06-0115,15203
202010,12995,ENGLR001,CLAS,3,M,LL,English,25,19,6,0,0,Sun,8:00,8:50,B05-0206,15203
202010,12995,ENGLR001,CLAS,3,M,LL,English,25,19,6,0,0,Thr,8:00,8:50,B05-0211,15203
202010,12995,ENGLR001,CLAS,3,M,LL,English,25,19,6,0,0,Tue,8:00,8:50,B05-0210,15203
202010,12996,ENGLR002,CLAS,104,F,LL,English,27,25,2,0,0,Mon  Wed,14:00,15:20,D01-0217,10535
202010,12996,ENGLR002,CLAS,104,F,LL,English,27,25,2,0,0,Sun  Tue  Thr,14:00,14:50,D05-0121,10535
202010,12997,ENGLW001,CLAS,104,F,LC,English,30,27,3,0,0,Mon,14:00,15:20,D05-0121,15217
202010,12997,ENGLW001,CLAS,104,F,LC,English,30,27,3,0,0,Sun  Tue  Thr,14:00,14:50,GCR-03,15217
202010,12997,ENGLW001,CLAS,104,F,LC,English,30,27,3,0,0,Wed,14:00,15:20,GCR-03,15217
202010,12998,ENGLW002,CLAS,2,M,LC,English,29,26,3,0,0,Mon  Wed,9:30,10:50,B05-0212,12517
202010,12998,ENGLW002,CLAS,2,M,LC,English,29,26,3,0,0,Sun  Tue,10:00,10:50,B05-0212,12517
202010,12998,ENGLW002,CLAS,2,M,LC,English,29,26,3,0,0,Thr,10:00,10:50,A06-0115,12517
202010,12999,ENGLW002,CLAS,101,F,LC,English,27,25,2,0,0,Mon,8:00,9:20,GCR-03,17498
202010,12999,ENGLW002,CLAS,101,F,LC,English,27,25,2,0,0,Sun,9:00,9:50,GCR-02,17498
202010,12999,ENGLW002,CLAS,101,F,LC,English,27,25,2,0,0,Thr,9:00,9:50,GCR-01,17498
202010,12999,ENGLW002,CLAS,101,F,LC,English,27,25,2,0,0,Tue,9:00,9:50,D01-0220,17498
202010,12999,ENGLW002,CLAS,101,F,LC,English,27,25,2,0,0,Wed,8:00,9:20,D05-0121,17498
202010,13000,FINA201,CLAS,L02,M,LC,Arabic,35,31,4,100,0,Sun  Tue  Thr,12:00,12:50,H08-E113,11857
202010,13001,FINA201,CLAS,L66,F,LC,Arabic,35,31,4,100,0,Sun  Tue,17:00,18:15,H08-C225,18958
202010,13002,FINA201,CLAS,L65,F,LC,English,35,34,1,100,0,Sun  Tue  Thr,10:00,10:50,H08-A113,11857
202010,13003,FIQH205,CLAS,L01,M,LC,Arabic,45,17,28,100,0,Sun  Tue  Thr,13:00,13:50,H08-D203,17961
202010,13004,FIQH205,CLAS,L51,F,LC,Arabic,45,47,-2,100,0,Sun  Tue,14:00,15:15,C11-0247,12589
202010,13005,FIQH206,CLAS,L51,F,LC,Arabic,45,45,0,100,0,Sun  Tue  Thr,10:00,10:50,C11-0210,16417
202010,13008,FIQH307,CLAS,L52,F,LC,Arabic,30,25,5,0,0,Mon  Wed,14:00,15:15,C11-0339,12066
202010,13009,FIQH333,CLAS,L01,M,LC,Arabic,30,15,15,0,0,Sun  Tue  Thr,8:00,8:50,H08-E113,12066
202010,13011,FIQH640,CLAS,L51,F,LC,Arabic,20,4,16,0,0,Thr,17:00,19:50,C11-0209,13577
202010,13012,FIQH640,CLAS,L01,M,LC,Arabic,20,7,13,0,0,Sun,17:00,19:50,H08-E204,13577
202010,13018,FIQH680,CLAS,L03,M,TH,Arabic,0,1,-1,0,0,,:,:,-,16824
202010,13019,FIQH680,CLAS,L06,M,TH,Arabic,0,1,-1,0,0,,:,:,-,15741
202010,13024,GENC620,CLAS,L01,M,LC,English,0,3,-3,0,0,Tue,17:00,19:50,BCR-G122,18116
202010,13026,GENG106,CLAS,L03,M,LC,English,48,39,9,0,0,Sun  Tue,11:00,11:50,BCR-E112,11897
202010,13027,GENG106,LAB,B06,M,LB,English,24,17,7,0,0,Thr,17:00,19:50,BCR-H209,11897
202010,13028,GENG106,LAB,B05,M,LB,English,24,22,2,0,0,Thr,14:00,16:50,BCR-H209,11897
202010,13029,GENG107,CLAS,L53,F,LC,English,50,50,0,0,0,Mon  Wed,14:00,15:15,C07-0175,17536
202010,13031,GEOL101,LAB,B63,F,LB,Arabic,15,14,1,0,0,Sun,12:00,13:50,C01-F105,10288
202010,13032,GEOL101,LAB,B64,F,LB,Arabic,15,14,1,0,0,Sun,14:00,15:50,C01-F105,10288
202010,13033,GEOL101,CLAS,L55,F,LC,Arabic,40,11,29,0,0,Sun  Tue,14:00,14:50,C01-B226,10551
202010,13034,GSCN100,CLAS,L51,F,LC,Arabic,40,34,6,100,0,Sun  Tue  Thr,12:00,12:50,C01-B231,14472
202010,13035,GSCN100,CLAS,L54,F,LC,Arabic,40,30,10,100,0,Sun  Tue  Thr,13:00,13:50,C01-B231,10639
202010,13036,GSCN100,CLAS,L02,M,LC,Arabic,40,29,11,100,0,Sun  Tue  Thr,12:00,12:50,BCR-C201,10639
202010,13039,HIST231,CLAS,L51,F,LC,Arabic,45,40,5,100,0,Mon  Wed,11:00,12:15,GCR-39,14403
202010,13041,HIST324,CLAS,L51,F,LC,Arabic,45,44,1,0,0,Sun  Tue  Thr,13:00,13:50,B13-0230,14471
202010,13042,HIST334,CLAS,L51,F,LC,Arabic,55,50,5,100,0,Mon  Wed,14:00,15:15,GCR-34,11783
202010,13043,HIST407,CLAS,L53,F,SP,Arabic,6,7,-1,0,0,Sun  Tue  Thr,12:00,12:50,-,10158
202010,13044,HIST407,CLAS,L01,M,SP,Arabic,6,1,5,0,0,Sun  Tue  Thr,12:00,12:50,B05-0235,10158
202010,13045,HIST407,CLAS,L52,F,SP,Arabic,6,9,-3,0,0,Sun  Tue,14:00,15:15,B04-0203,17530
202010,13046,HIST407,CLAS,L51,F,SP,Arabic,6,9,-3,0,0,Mon  Wed,9:30,10:45,C01-F206,16631
202010,13049,IENG460,CLAS,L51,F,LC,English,20,19,1,0,0,Mon  Wed,9:30,10:45,C07-0151,12356
202010,13050,IENG460,CLAS,L52,F,LC,English,20,14,6,0,0,Mon  Wed,11:00,12:15,C07-0237,10636
202010,13052,IENG481,CLAS,B54,F,LB,English,1,1,0,0,0,Sun,8:00,9:50,C07-0252,10599
202010,13054,IENG485,LAB,B51,F,LB,English,17,12,5,0,0,Wed,17:00,18:50,C07-0239,16265
202010,13055,IENG485,LAB,B52,F,LB,English,17,11,6,0,0,Wed,17:00,18:50,C07-0237,16265
202010,13056,IENG485,CLAS,L51,F,LC,English,35,23,12,0,0,Mon  Wed,8:00,9:15,C07-0142,14350
202010,13057,INTA101,CLAS,L58,F,LC,Arabic,70,65,5,100,0,Mon  Wed,14:00,15:15,GCR-12,18145
202010,13059,INTA102,CLAS,L57,F,LC,Arabic,75,76,-1,100,0,Sun  Tue  Thr,13:00,13:50,GCR-13,17975
202010,13060,INTA308,CLAS,L01,M,LC,Arabic,65,56,9,100,0,Sun  Tue  Thr,8:00,8:50,H12-0165,18462
202010,13062,INTA411,CLAS,L61,F,SP,Arabic,9,7,2,0,0,Sun  Tue,18:30,19:45,GCR-38,13724
202010,13063,INTA411,CLAS,L57,F,SP,Arabic,10,11,-1,0,0,Mon  Wed,18:30,19:45,GCR-18,12236
202010,13064,INTA411,CLAS,L54,F,SP,Arabic,10,10,0,0,0,Mon  Wed,17:00,18:15,GCR-18,12491
202010,13065,INTA411,CLAS,L60,F,SP,Arabic,9,9,0,0,0,Sun  Tue,18:30,19:45,GCR-18,18462
202010,13066,INTA411,CLAS,L58,F,SP,Arabic,10,10,0,0,0,Sun  Tue,17:00,18:15,GCR-38,16036
202010,13068,INTA411,CLAS,L04,M,SP,Arabic,11,14,-3,0,0,Sun  Tue,18:30,19:45,H12-0162,16914
202010,13069,INTA411,CLAS,L01,M,SP,Arabic,10,11,-1,0,0,Mon  Wed,17:00,18:15,H08-D104,18641
202010,13070,ISLA601,CLAS,L52,F,LC,Arabic,20,6,14,0,0,Thr,17:00,19:50,C11-0101,14312
202010,13071,ISLA601,CLAS,L02,M,LC,Arabic,20,5,15,0,0,Wed,17:00,19:50,B05-0210,14312
202010,13072,ISLA603,CLAS,L51,F,LC,Arabic,20,4,16,0,0,Mon,17:00,19:50,C11-0209,18167
202010,13073,ISLA605,CLAS,L52,F,LC,Arabic,20,7,13,0,0,Wed,17:00,19:50,C11-0209,18144
202010,13076,ISLA690,CLAS,L03,M,TH,Arabic,1,1,0,0,0,,:,:,-,18144
202010,13077,KORN101,CLAS,L53,F,LC,Korean,45,11,34,100,0,Sun  Tue  Thr,8:00,8:50,C04-0104,18818
202010,13080,KORN101,CLAS,L52,F,LC,Korean,45,20,25,100,0,Sun  Tue  Thr,10:00,10:50,C04-0243,18818
202010,13081,LAWC101,CLAS,L54,F,LC,Arabic,50,43,7,0,0,Sun  Tue  Thr,13:00,13:50,H08-B212,10166
202010,13082,LAWC204,CLAS,L53,F,LC,Arabic,40,57,-17,100,0,Sun  Tue  Thr,12:00,12:50,B13-0230,16155
202010,13083,LAWC213,CLAS,L53,F,LC,Arabic,50,49,1,100,0,Sun  Tue  Thr,9:00,9:50,H08-B103,18471
202010,13084,LAWC215,CLAS,L59,F,LC,Arabic,60,51,9,100,0,Mon  Wed,14:00,15:15,B13-0203,17574
202010,13085,LAWC215,CLAS,L01,M,LC,English,55,24,31,100,0,Mon  Wed,8:00,9:15,H08-D207,16086
202010,13086,LAWC215,CLAS,L58,F,LC,Arabic,60,59,1,100,0,Mon  Wed,15:30,16:45,H08-B211,17574
202010,13087,LAWC217,LAB,B55,F,LB,Arabic,30,29,1,0,0,Thr,13:00,13:50,H08-C227,14447
202010,13088,LAWC217,LAB,B57,F,LB,Arabic,30,30,0,0,0,Mon,9:30,10:20,H08-C212,14447
202010,13089,LAWC217,CLAS,L52,F,LC,Arabic,50,50,0,0,0,Mon  Wed,11:00,12:15,H08-B213,17940
202010,13090,LAWC217,CLAS,L01,M,LC,Arabic,50,60,-10,0,0,Sun  Tue  Thr,14:00,14:50,H08-D207,14330
202010,13092,LAWC250,CLAS,L02,M,LC,Arabic,50,50,0,100,0,Mon  Wed,11:00,12:15,H08-E112,14577
202010,13093,LAWC314,CLAS,L53,F,LL,Arabic,50,47,3,0,0,Mon,15:30,16:50,H08-C227,15706
202010,13093,LAWC314,CLAS,L53,F,LL,Arabic,50,47,3,0,0,Sun  Tue,14:00,15:20,H08-A114,15706
202010,13094,LAWC315,CLAS,L52,F,LC,Arabic,50,47,3,0,0,Mon  Wed,14:00,15:15,H08-B211,15763
202010,13095,LAWC316,CLAS,L52,F,LL,Arabic,50,48,2,0,0,Sun,14:00,15:20,H08-C212,16888
202010,13095,LAWC316,CLAS,L52,F,LL,Arabic,50,48,2,0,0,Sun  Tue  Thr,9:00,9:50,H08-C212,16888
202010,13096,LAWC323,CLAS,L54,F,LC,Arabic,45,49,-4,0,0,Mon  Wed,8:00,9:15,B13-0203,16014
202010,13097,LAWC324,CLAS,L54,F,LC,Arabic,50,50,0,0,0,Mon  Wed,11:00,12:15,H08-B207,14342
202010,13098,LAWC329,CLAS,L53,F,LC,Arabic,50,56,-6,0,0,Sun  Tue  Thr,10:00,10:50,H08-B212,14330
202010,13099,LAWC329,CLAS,L52,F,LC,Arabic,50,56,-6,0,0,Sun  Tue  Thr,12:00,12:50,H08-B212,14330
202010,13100,LAWC348,CLAS,L53,F,LC,Arabic,50,47,3,0,0,Mon  Wed,14:00,15:15,H08-B213,17940
202010,13101,LAWC350,CLAS,L53,F,LC,Arabic,50,72,-22,0,0,Sun  Tue  Thr,11:00,11:50,H08-B207,11722
202010,13102,LAWC353,CLAS,L01,M,LC,Arabic,50,16,34,0,0,Mon  Wed,9:30,10:45,H08-E113,18678
202010,13104,LAWC411,CLAS,L53,F,LC,Arabic,50,55,-5,0,0,Mon  Wed,15:30,16:45,H08-B207,12756
202010,13105,LAWC413,CLAS,L53,F,LC,Arabic,50,52,-2,0,0,Sun  Tue  Thr,9:00,9:50,H08-B211,13891
202010,13106,LAWC413,CLAS,L01,M,LC,Arabic,50,46,4,0,0,Mon  Wed,8:00,9:15,H08-E108,16552
202010,13107,LAWC443,CLAS,L51,F,LC,English,45,16,29,0,0,Sun  Tue  Thr,10:00,10:50,H08-C212,16803
202010,13109,LAWC499,CLAS,L51,F,LC,Arabic,45,50,-5,0,0,Mon  Wed,9:30,10:45,H08-A114,18629
202010,13110,LAWC499,CLAS,L52,F,LC,Arabic,45,56,-11,0,0,Sun  Tue  Thr,13:00,13:50,H08-A114,18629
202010,13112,MAGT101,CLAS,L69,F,LC,Arabic,45,38,7,100,0,Mon  Wed,8:00,9:15,H08-A107,15337
202010,13113,MAGT101,CLAS,L68,F,LC,Arabic,45,26,19,100,0,Sun  Tue  Thr,12:00,12:50,H08-A107,14101
202010,13114,MAGT101,CLAS,L66,F,LC,Online (Arabic),45,42,3,100,0,Mon  Wed,9:30,10:45,H08-B203,15333
202010,13115,MAGT301,CLAS,L53,F,LC,Arabic,55,53,2,50,0,Sun  Tue,14:00,15:15,GCR-41,18936
202010,13116,MAGT329,CLAS,L53,F,LC,Arabic,60,54,6,0,0,Sun  Tue  Thr,8:00,8:50,H08-B203,14586
202010,13117,MAGT401,CLAS,L51,F,LC,English,40,8,32,50,0,Mon  Wed,11:00,12:15,H08-A107,15333
202010,13120,MAKT101,CLAS,L63,F,LC,Arabic,35,33,2,100,0,Sun  Tue  Thr,11:00,11:50,H08-B210,14349
202010,13121,MAKT101,CLAS,L53,F,LC,Arabic,35,24,11,100,0,Mon  Wed,17:00,18:15,H08-C226,17281
202010,13122,MAKT403,CLAS,L01,M,LC,Arabic,40,24,16,50,0,Mon  Wed,11:00,12:15,H08-E114,18180
202010,13123,MAKT606,CLAS,L01,M,LC,English,30,7,23,0,0,Wed,18:00,20:50,H08-E220,18085
202010,13126,MCOM487,CLAS,L51,F,IN,Arabic,13,13,0,0,0,,:,:,-,15523
202010,13127,MCOM490,CLAS,L54,F,SP,Arabic,7,7,0,0,0,,:,:,-,12122
202010,13138,MECH485,CLAS,L01,M,LC,English,35,37,-2,0,0,Mon  Wed,8:00,9:15,BCR-H214,12769
202010,13139,MECH592,CLAS,L01,M,LC,English,15,8,7,0,0,Thr,17:00,19:50,BCR-G122,14321
202010,13140,ELEC313,LAB,L51,F,LB,English,12,15,-3,5,0,Thr,9:00,11:50,BCR-F106,10618
202010,13143,ELEC428,CLAS,L51,F,LL,English,0,21,-21,30,0,Sun  Tue,14:00,15:20,C07-0250,13942
202010,13143,ELEC428,CLAS,L51,F,LL,English,0,21,-21,30,0,Tue,15:30,16:20,C07-0250,13942
202010,13144,ELEC428,CLAS,L01,M,LL,English,0,23,-23,30,0,Sun  Tue  Thr,12:00,12:50,BCR-E224,13942
202010,13144,ELEC428,CLAS,L01,M,LL,English,0,23,-23,30,0,Tue,11:00,11:50,BCR-I217,13942
202010,13156,ENGL110,CLAS,16,M,LL,English,29,20,9,100,0,Sun  Tue,17:00,18:20,B05-0105,16121
202010,13156,ENGL110,CLAS,16,M,LL,English,29,20,9,100,0,Wed,17:00,18:50,B05-0105,16121
202010,13158,ENGL110,CLAS,171,F,LL,English,27,22,5,100,0,Sun  Tue,15:30,16:50,C07-0216,18591
202010,13158,ENGL110,CLAS,171,F,LL,English,27,22,5,100,0,Thr,15:30,17:20,C07-0151,18591
202010,13159,ENGL110,CLAS,136,F,LL,English,27,23,4,100,0,Mon  Wed,11:00,12:20,C07-0210,14898
202010,13159,ENGL110,CLAS,136,F,LL,English,27,23,4,100,0,Tue,11:00,12:50,C07-0210,14898
202010,13160,ENGL110,CLAS,177,F,LL,English,27,26,1,100,0,Mon,15:30,17:20,C07-0252,11994
202010,13160,ENGL110,CLAS,177,F,LL,English,27,26,1,100,0,Sun  Tue,14:00,15:20,C07-0153,11994
202010,13168,ENGL110,CLAS,169,F,LL,English,27,19,8,100,0,Mon,15:30,17:20,C07-0237,18591
202010,13168,ENGL110,CLAS,169,F,LL,English,27,19,8,100,0,Sun  Tue,14:00,15:20,C07-0248,18591
202010,13169,ENGL110,CLAS,185,F,LL,English,27,29,-2,100,0,Mon   Thr,14:00,15:15,C07-0252,10490
202010,13169,ENGL110,CLAS,185,F,LL,English,27,29,-2,100,0,Wed,14:00,15:40,C07-0252,10490
202010,13171,ENGL110,CLAS,179,F,LL,English,27,25,2,100,0,Sun  Tue,15:30,16:50,C07-0243,10488
202010,13171,ENGL110,CLAS,179,F,LL,English,27,25,2,100,0,Thr,15:30,17:20,C07-0237,10488
202010,13174,ENGL111,CLAS,117,F,LL,English,29,28,1,100,0,Sun  Tue,8:00,9:50,C07-0114,16140
202010,13174,ENGL111,CLAS,117,F,LL,English,29,28,1,100,0,Thr,8:00,8:50,C07-0114,16140
202010,13176,ENGL111,CLAS,5,M,LL,English,25,15,10,100,0,Mon,15:30,17:20,B05-0117,10436
202010,13176,ENGL111,CLAS,5,M,LL,English,25,15,10,100,0,Sun  Tue,14:00,15:20,B05-0117,10436
202010,13177,ENGL111,CLAS,135,F,LL,English,29,29,0,100,0,Mon,9:30,10:50,GCR-03,17524
202010,13177,ENGL111,CLAS,135,F,LL,English,29,29,0,100,0,Sun,10:00,11:50,GCR-02,17524
202010,13177,ENGL111,CLAS,135,F,LL,English,29,29,0,100,0,Wed,9:30,10:50,GCR-01,17524
202010,13178,ENGL151,CLAS,L56,F,LC,English,50,28,22,100,0,Mon  Wed,9:30,10:45,C04-0252,18725
202010,13179,ENGL155,CLAS,L55,F,LC,English,50,42,8,100,0,Sun  Tue  Thr,11:00,11:50,C04-0217,15328
202010,13180,ENGL156,CLAS,L53,F,LC,English,50,48,2,100,0,Sun  Tue  Thr,9:00,9:50,C04-0217,16060
202010,13181,ENGL156,CLAS,L58,F,LC,English,50,49,1,100,0,Sun  Tue  Thr,11:00,11:50,C04-0241,10592
202010,13182,ENGL156,CLAS,L52,F,LC,English,50,49,1,100,0,Mon  Wed,8:00,9:15,C04-0102,17136
202010,13183,ENGL202,CLAS,12,M,LC,English,27,19,8,100,0,Sun  Tue  Thr,13:00,13:50,A06-0107,15989
202010,13184,ENGL202,CLAS,128,F,LC,English,25,12,13,100,0,Sun  Tue  Thr,14:00,14:50,D05-0328,13348
202010,13185,ENGL202,CLAS,133,F,LC,English,25,23,2,0,0,Sun  Tue  Thr,13:00,13:50,D01-0204,11994
202010,13186,ENGL203,CLAS,103,F,LC,English,25,24,1,100,0,Mon  Wed,9:30,10:45,D01-0205,11641
202010,13187,ENGL216,CLAS,L51,F,LC,English,30,22,8,100,0,Mon  Wed,9:30,10:45,C04-0221,15712
202010,13188,PHIL330,CLAS,L52,F,LC,English,45,5,40,0,0,Sun  Tue  Thr,12:00,12:50,B04-0201,12243
202010,13189,PHYS192,LAB,L55,F,LB,English,18,10,8,100,0,Thr,12:00,14:50,C01-A114,13731
202010,13190,PHYS194,LAB,L54,F,LB,English,18,22,-4,100,0,Tue,14:00,16:50,C01-A117,10589
202010,13191,PHYS194,LAB,L07,M,LB,English,18,15,3,100,0,Wed,9:30,12:20,BCR-E206,10589
202010,13193,POPL470,CLAS,L01,M,LC,Arabic,45,14,31,0,0,Sun  Tue  Thr,12:00,12:50,H12-0168,12491
202010,13194,POPL499,CLAS,L03,F,SP,Arabic,0,15,-15,0,0,Sun  Tue,18:00,19:15,C04-0221,14544
202010,13196,PSYC400,CLAS,L53,F,LC,Arabic,45,52,-7,0,0,Sun  Tue,15:30,16:45,C04-0215,16094
202010,13197,PSYC401,CLAS,L53,F,LC,Arabic,38,45,-7,0,0,Mon  Wed,14:00,15:15,B04-0203,14474
202010,13200,PULW553,CLAS,L01,M,LC,Arabic,22,8,14,0,0,Mon,17:00,19:50,H08-E220,16014
202010,13201,QURS101,CLAS,L02,M,LC,Arabic,45,11,34,100,0,Sun  Tue  Thr,8:00,8:50,H08-E203,12556
202010,13202,QURS101,CLAS,L56,F,LC,Arabic,45,38,7,100,0,Mon  Wed,8:00,9:15,C11-0310,14312
202010,13203,QURS101,CLAS,L55,F,LC,Arabic,45,44,1,100,0,Sun  Tue  Thr,10:00,10:50,C11-0339,18501
202010,13204,QURS200,CLAS,L52,F,LL,Arabic,15,14,1,100,0,Sun  Tue  Thr,10:00,10:50,C11-0249,19220
202010,13205,QURS200,CLAS,L51,F,LL,Arabic,15,12,3,100,0,Mon  Wed,8:00,9:15,C11-0247,17950
202010,13206,QURS201,CLAS,L04,M,LL,Arabic,15,6,9,100,0,Sun  Tue  Thr,11:00,11:50,H08-E111,12556
202010,13207,QURS201,CLAS,L03,M,LL,Arabic,15,6,9,100,0,Mon  Wed,11:00,12:15,H08-E218,12556
202010,13208,QURS201,CLAS,L60,F,LL,Arabic,15,16,-1,100,0,Sun  Tue  Thr,12:00,12:50,C11-0249,17950
202010,13209,QURS201,CLAS,L58,F,LL,Arabic,15,17,-2,100,0,Sun  Tue  Thr,10:00,10:50,C11-0310,17950
202010,13210,QURS201,CLAS,L57,F,LL,Arabic,15,16,-1,100,0,Mon  Wed,9:30,10:45,C11-0339,19220
202010,13211,QURS201,CLAS,L56,F,LL,Arabic,15,14,1,100,0,Mon  Wed,8:00,9:15,C11-0339,19220
202010,13212,QURS201,CLAS,L59,F,LL,Arabic,15,15,0,100,0,Sun  Tue  Thr,11:00,11:50,C11-0310,19220
202010,13213,QURS202,CLAS,L02,M,LC,Arabic,45,8,37,100,0,Sun  Tue  Thr,10:00,10:50,H08-D205,15448
202010,13214,QURS202,CLAS,L52,F,LC,Arabic,45,40,5,100,0,Mon  Wed,9:30,10:45,C11-0249,15448
202010,13215,QURS203,CLAS,L02,M,LC,Arabic,45,17,28,100,0,Mon  Wed,14:00,15:15,H12-0162,18188
202010,13216,QURS203,CLAS,L55,F,LC,Arabic,45,42,3,100,0,Mon  Wed,8:00,9:15,C11-0337,18221
202010,13217,QURS203,CLAS,L54,F,LC,Arabic,45,31,14,100,0,Sun  Tue  Thr,9:00,9:50,C11-0247,18176
202010,13218,QURS203,CLAS,L56,F,LC,Arabic,45,44,1,100,0,Mon  Wed,11:00,12:15,C11-0339,18221
202010,13219,QURS204,CLAS,L51,F,LC,Arabic,45,34,11,100,0,Sun  Tue  Thr,10:00,10:50,C11-0337,13001
202010,13220,QURS204,CLAS,L52,F,LC,Arabic,45,43,2,100,0,Sun  Tue  Thr,9:00,9:50,C11-0337,18501
202010,13221,QURS204,CLAS,L01,M,LC,Arabic,45,12,33,100,0,Mon  Wed,15:30,16:45,H08-D203,17114
202010,13222,QURS205,CLAS,L52,F,LC,Arabic,45,25,20,100,0,Sun  Tue  Thr,10:00,10:50,C11-0247,18176
202010,13223,QURS205,CLAS,L55,F,LC,Arabic,45,42,3,100,0,Mon  Wed,8:00,9:15,C11-0249,18698
202010,13224,QURS205,CLAS,L02,M,LC,Arabic,45,11,34,100,0,Sun  Tue  Thr,12:00,12:50,H08-D107,18188
202010,13225,QURS301,CLAS,L53,F,LL,Arabic,15,12,3,0,0,Sun  Tue  Thr,12:00,12:50,C11-0247,19220
202010,13227,QURS301,CLAS,L54,F,LL,Arabic,15,15,0,0,0,Mon  Wed,9:30,10:45,C11-0247,17950
202010,13228,QURS301,CLAS,L52,F,LL,Arabic,15,13,2,0,0,Sun  Tue  Thr,11:00,11:50,C11-0247,17950
202010,13229,QURS303,CLAS,L53,F,LC,Arabic,45,10,35,0,0,Sun  Tue  Thr,9:00,9:50,C11-0339,13505
202010,13230,QURS303,CLAS,L54,F,LC,Arabic,45,18,27,0,0,Sun  Tue  Thr,12:00,12:50,C11-0339,13001
202010,13231,QURS303,CLAS,L02,M,LC,Arabic,45,3,42,0,0,Sun  Tue  Thr,9:00,9:50,-,13505
202010,13233,QURS305,CLAS,L51,F,LC,Arabic,45,7,38,0,0,Mon  Wed,9:30,10:45,C11-0310,18698
202010,13234,QURS307,CLAS,L52,F,LC,Arabic,45,7,38,0,0,Sun  Tue  Thr,9:00,9:50,C11-0310,15448
202010,13236,QURS401,CLAS,L51,F,LC,Arabic,45,33,12,0,0,Sun  Tue  Thr,13:00,13:50,C11-0310,18167
202010,13237,QURS405,CLAS,L52,F,LC,Arabic,45,12,33,0,0,Sun  Tue  Thr,11:00,11:50,C11-0249,18188
202010,13239,QURS407,CLAS,L52,F,LC,Arabic,45,10,35,0,0,Sun  Tue,14:00,15:15,C11-0339,13794
202010,13240,SOCI261,CLAS,L53,F,LC,Arabic,40,42,-2,100,0,Sun  Tue,14:00,15:15,C04-0219,16130
202010,13242,SOCI469,CLAS,L53,F,SP,Arabic,6,6,0,0,0,,:,:,-,16056
202010,13243,SOWO200,CLAS,L53,F,LC,Arabic,40,34,6,100,0,Sun  Tue,15:30,16:45,GCR-31,15289
202010,13244,SOWO302,CLAS,L51,F,LC,Arabic,40,38,2,0,0,Mon  Wed,9:30,10:45,GCR-23,15280
202010,13245,SOWO305,CLAS,L51,F,LC,Arabic,50,46,4,0,0,Mon  Wed,14:00,15:15,C04-0245,18127
